ID,Timestamp,PID,PLAT,CTX,DESCRIPTION,TEXT EN,TEMP,INTENT,TRIGGERS,CAUS,ALGO_CAUSE,PB1,PB2,RESP_CONSEQ,FUTURE_USE,ARTIST_HARM
142,08/12/2025 09:28:11,6646052f36c0bd14aafa0f0f,Spotify,Ascolto passivo,"Stavo ascoltando una playlist che ascolto molto spesso, solitamente ricevo bei consigli di riproduzione dopo averla ascoltata. Dopo averla finita di ascoltare però questa volta , ho ricevuto come riproduzione casuale un brano famoso che non ascolto e non è nel mio genere, “Neon”","I was listening to a playlist that I play very often, and I usually get good playback recommendations afterward. But this time, after finishing it, I got as a random playback a popular track that I don’t listen to and that isn’t in my genre: “Neon.”",POST,PASSIVE,TR3_Continuation,NO,2,La piattaforma sembrava promuovere canzoni già virali o molto popolari,"Ho trovato lo stesso contenuto “di tendenza” su diverse piattaforme, Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti",NO,3,4
143,08/12/2025 11:03:49,5e68bd3b003be1000c6c4d25,Spotify,Ascolto passivo,Stavo ascoltando la mia musica in smart shuffle e spotify mi ha proposto la coda del diavolo di elodie e rkomi,"I was listening to my music on smart shuffle, and Spotify suggested “La Coda del Diavolo” by Elodie and Rkomi.",POST,PASSIVE,TR3_Continuation,NO,2,"Ho trovato difficile scoprire qualcosa di veramente nuovo o diverso, La piattaforma sembrava promuovere canzoni già virali o molto popolari, Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti",Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti,NO,3,4
144,08/12/2025 19:25:28,67235c9d9d3b60d42012c74a,Spotify,Ascolto passivo,Spotify mi consiglia le stesse identiche canzoni in più playlist o gli stessi album.,Spotify recommends the exact same songs in multiple playlists or the same albums.,POST,PASSIVE,TR2_Collection,NO,4,Ho trovato difficile scoprire qualcosa di veramente nuovo o diverso,"Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo, Mi sono sentito “intrappolatə” in un loop di contenuti già familiari",NO,3,4
145,08/12/2025 21:50:25,67235c9d9d3b60d42012c74a,X (Twitter),Stavo scrollando,"Noto che il feed di X mi propone molte notizie su artisti che ascolto, possibilmente in collegamento al mio Spotify per cui utilizzo la stessa mail (?)","I notice that X's feed shows me lots of news about artists I listen to, possibly linked to my Spotify account, for which I use the same email address (?)",PRE,PASSIVE,TR1_Presentation,YES,5,Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo,Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo,NO,3,4
146,08/12/2025 22:04:56,60e5d3a91561c1746aa12a5e,Spotify,Stavo cercando qualcosa di specifico,"Continuando a guardare la playlist mix rock, noto che è continuamente sprovvista di artisti femminili. Al massimo trovo canzoni fatte da band che hanno un solo membro che è una donna, se va bene la cantante, ma per il resto sono solamente uomini o gruppi di uomini quasi solo occidentali. Inoltre, sono in buona parte gruppi che già conosco","Continuing to look at the rock mix playlist, I notice it’s consistently lacking female artists. At most, I find songs by bands with only one female member—if the singer counts—but otherwise it’s just men or all-male groups, mostly Western. Moreover, many of the bands are ones I already know.",PRE,ACTIVE,TR2_Collection,NO,4,"Ho visto pochissime artiste donne o artisti non occidentali essere consigliati, Ho notato una sovrarappresentazione di artisti maschili o generi mainstream, Ho trovato difficile scoprire qualcosa di veramente nuovo o diverso","Le raccomandazioni mi sono sembrate stereotipate o influenzate da bias, Mi sono sentito “intrappolatə” in un loop di contenuti già familiari",NO,2,4
147,08/12/2025 22:07:29,60e5d3a91561c1746aa12a5e,Spotify,Stavo cercando qualcosa di specifico,"guardando la discover weekly di questa settimana, i brani sono effettivamente nuovi ma alcuni sono di attori famosi, e comunque la stragrande maggioranza è di uomini","Looking at this week’s Discover Weekly, the tracks are indeed new, but some are by famous actors, and the vast majority are by men.",PRE,ACTIVE,TR2_Collection,NO,5,"Ho notato una sovrarappresentazione di artisti maschili o generi mainstream, Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti, La piattaforma sembrava promuovere canzoni già virali o molto popolari","Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti, Ho trovato lo stesso contenuto “di tendenza” su diverse piattaforme",NO,2,5
148,08/12/2025 22:11:04,60e5d3a91561c1746aa12a5e,Spotify,Stavo cercando qualcosa di specifico,"La pagina discover weekly della musica italiana, una playlist fatta da spotify e non personalizzata, ci sono pochissime canzoni di donne, nonostante ce ne siamo parecchie che cantano.","The Discover Weekly page for Italian music, a playlist created by Spotify and not personalised, features very few songs by women, even though there are quite a few female singers.",PRE,ACTIVE,TR2_Collection,NO,5,"Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti, Ho visto pochissime artiste donne o artisti non occidentali essere consigliati",Le raccomandazioni mi sono sembrate stereotipate o influenzate da bias,NO,3,4
149,08/12/2025 22:44:31,5e68bd3b003be1000c6c4d25,Spotify,Ascolto passivo,Stavo ascoltando la mia musica con lo smart shuffle e mi è stata proosta as it was di harry stiles,"I was listening to my music on smart shuffle, and it suggested “As It Was” by Harry Styles.",POST,PASSIVE,TR3_Continuation,NO,2,"La piattaforma sembrava promuovere canzoni già virali o molto popolari, Ho trovato difficile scoprire qualcosa di veramente nuovo o diverso, Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti","Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti, Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo.",NO,3,4
150,08/12/2025 22:48:28,67235c9d9d3b60d42012c74a,YouTube Music,Stavo cercando qualcosa di specifico,"Quando cerco qualcosa di specifico su Youtube, scrollando un po’ mi consiglia un brano che non c’entra praticamente nulla.","When I search for something specific on YouTube, after scrolling a bit, it recommends a song that has practically nothing to do with it.",PRE,PASSIVE,TR1_Presentation,NO,5,"La piattaforma sembrava promuovere canzoni già virali o molto popolari, Il sistema continuava a mostrarmi artisti o brani simili risultando ripetitivo","Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti, Ho trovato lo stesso contenuto “di tendenza” su diverse piattaforme, Mi sono sentito “intrappolatə” in un loop di contenuti già familiari",NO,3,4
151,08/12/2025 23:08:24,601705a0246e51313e8ed38e,Spotify,Ascolto passivo,Ho notato la raccomandazione frequente di un artista (e canzoni di uno specifico album) in più radio e raccomandazioni,I have noticed frequent recommendations of an artist (and songs from a specific album) on several radio stations and in recommendations.,POST,PASSIVE,TR2_Collection,NO,4,"Il sistema continuava a mostrarmi artisti o brani simili risultando ripetitivo, Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo",Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo,NO,3,2
152,08/12/2025 23:45:29,601705a0246e51313e8ed38e,Spotify,Stavo cercando qualcosa di specifico,"Ho notato nella radio del brano che stavo ascoltando due raccomandazioni non troppo pertinenti a mio avviso, di artista già affermatissimi e popolari.","I noticed in the radio for the track I was listening to two recommendations that, in my opinion, weren’t very relevant—both by already very established and popular artists.",POST,ACTIVE,TR2_Collection,NO,3,"Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti, La piattaforma sembrava promuovere canzoni già virali o molto popolari","Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo., Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti, Mi sono sentito “intrappolatə” in un loop di contenuti già familiari, Le raccomandazioni mi sono sembrate stereotipate o influenzate da bias",NO,3,5
153,08/12/2025 23:49:11,601705a0246e51313e8ed38e,Spotify,Stavo cercando qualcosa di specifico,"Ho visto la frequente raccomandazione di due artisti e album nella radio di un brano, in modo più evidente rispetto agli altri.","I noticed the frequent recommendation of two artists and albums in the radio for a track, much more prominently than the others.",POST,ACTIVE,TR2_Collection,NO,3,"Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo, Il sistema continuava a mostrarmi artisti o brani simili risultando ripetitivo","Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo, Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti",NO,2,3
154,09/12/2025 00:18:58,60ddf71e95896d2595f0e1a5,Spotify,Esploravo suggerimenti,"Stavo esplorando la  playlist suggerita degli anni 10, e ho notato che è fatta con brani scelti per, di cui tutte le prime dieci canzoni sono si artisti maschili, lasciandomi perplessa","I was exploring the suggested 2010s playlist, and I noticed that it’s made up of carefully selected tracks, yet all of the first ten songs are by male artists, which left me puzzled.",PRE,ACTIVE,TR2_Collection,NO,5,Ho visto pochissime artiste donne o artisti non occidentali essere consigliati,Le raccomandazioni mi sono sembrate stereotipate o influenzate da bias,YES,2,2
155,09/12/2025 00:22:09,60ddf71e95896d2595f0e1a5,Spotify,Esploravo homepage,"Ho trovato nella homepage degli album consigliati di artisti non del mio genere, oggi particolarmente nuove uscite che mi sembra che siano consigliate più per promozione che per i miei gusti, che probabilmente non ascolterei","On the homepage, I found recommended albums by artists who are not my genre, today particularly new releases that seem to be recommended more for promotional purposes than for my tastes, which I probably would not listen to.",PRE,ACTIVE,TR1_Presentation,NO,5,"Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti, Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo",Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti,YES,2,5
156,09/12/2025 00:24:29,60ddf71e95896d2595f0e1a5,Spotify,Esploravo homepage,"Come i giorni precedenti, ho notato che gli album consigliati per oggi contenevano sempre le stesse raccomandazioni, nonostante siano album già famosi e io continuo a non cliccare ne ascoltare perché so non essere di un mio genere preferito","As on previous days, I noticed that the albums recommended for today always contained the same recommendations, even though they are already well-known albums, and I still don't click on them or listen to them because I know they are not my favourite genre.",PRE,ACTIVE,TR1_Presentation,NO,5,Il sistema continuava a mostrarmi artisti o brani simili risultando ripetitivo,Mi sono sentito “intrappolatə” in un loop di contenuti già familiari,YES,1,5
157,09/12/2025 07:52:47,6646052f36c0bd14aafa0f0f,Spotify,Stavo scrollando,"Stavo scrollando nella home di Spotify e ho notato, fra le varie categorie, la categoria “Nuove uscite per te”. Fra queste era presente un brano di Brunori Sas, che non ascolto e non è in linea con ciò che ascolto","I was scrolling through the Spotify home page and noticed, among the various categories, the category ‘New releases for you’. Among these was a song by Brunori Sas, which I don't listen to and is not in line with what I usually listen to.",PRE,PASSIVE,TR1_Presentation,NO,2,Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti,"Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti, Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo.",NO,3,4
158,09/12/2025 07:53:41,6646052f36c0bd14aafa0f0f,Spotify,Ascolto passivo,"Appena dopo aver finito di ascoltare una playlist di un amico, spotify ha cominciato con la riproduzione dei brani consigliati. Il brano che è partito subito dopo è un brano di Paky, che non ascolto e che non è in linea con la playlist che ho ascoltato.","Right after finishing a friend’s playlist, Spotify started playing recommended tracks. The very next track was by Paky, which I don’t listen to and doesn’t match the playlist I had just listened to.",POST,PASSIVE,TR3_Continuation,NO,3,Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo,Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo.,YES,3,4
159,09/12/2025 07:54:40,6646052f36c0bd14aafa0f0f,Spotify,Ascolto passivo,"Dopo aver finito di ascoltare una playlist indie, spotify ha cominciato a consigliarmi dei brani. Il primo brano partito subito dopo è stato un brano di Elodie, totalmente diverso da ciò che stavo ascoltando. ","After finishing an indie playlist, Spotify started recommending tracks. The very first track that played afterward was by Elodie, completely different from what I had been listening to.",POST,PASSIVE,TR3_Continuation,NO,2,"La piattaforma sembrava promuovere canzoni già virali o molto popolari, Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti","Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti, Le raccomandazioni non sembravano evolvere nemmeno dopo aver cambiato ciò che ascoltavo, Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo.",NO,3,4
160,09/12/2025 16:46:38,5e68bd3b003be1000c6c4d25,Spotify,Ascolto passivo,Stavo ascoltando la mia musica in smart shuffle e spotify mi ha proposto fai rumore di diodato,"I was listening to my music on smart shuffle, and Spotify suggested “Fai Rumore” by Diodato.",POST,PASSIVE,TR3_Continuation,NO,1,"La piattaforma sembrava promuovere canzoni già virali o molto popolari, Ho trovato difficile scoprire qualcosa di veramente nuovo o diverso, Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti","Ho trovato lo stesso contenuto “di tendenza” su diverse piattaforme, Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti",NO,3,4
161,09/12/2025 17:19:14,5e68bd3b003be1000c6c4d25,Spotify,Ascolto passivo,Stavo ascoltando la mia musica in smart shuffle e mi è stata proposta mediterranea di irama,"I was listening to my music on smart shuffle, and it suggested “Mediterranea” by Irama.",POST,PASSIVE,TR3_Continuation,NO,1,"La piattaforma sembrava promuovere canzoni già virali o molto popolari, Ho trovato difficile scoprire qualcosa di veramente nuovo o diverso","Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti, Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo., Ho trovato lo stesso contenuto “di tendenza” su diverse piattaforme",NO,3,4
162,09/12/2025 18:02:48,6582f5dfb83c230e72711bbd,YouTube Music,Stavo cercando qualcosa di specifico,"Stavo ascoltando una canzone di the Evanescence e ho notato che mi sono uscite in seguito tutte canzoni di generi opposti e che non c entrano niente, hyperpop,pop,rap, canzoni meme ed ecc (allego 3 screenshot)","I was listening to a song by Evanescence and noticed that all the following tracks were from completely different genres and unrelated at all—hyperpop, pop, rap, meme songs, etc. (I’ve attached 3 screenshots).",POST,PASSIVE,TR3_Continuation,NO,5,"Ho trovato difficile scoprire qualcosa di veramente nuovo o diverso, Il sistema continuava a mostrarmi artisti o brani simili risultando ripetitivo","Mi sono sentito “intrappolatə” in un loop di contenuti già familiari, Le raccomandazioni non sembravano evolvere nemmeno dopo aver cambiato ciò che ascoltavo",NO,4,4
163,09/12/2025 18:04:52,6582f5dfb83c230e72711bbd,YouTube Music,Stavo cercando qualcosa di specifico,Non so perché ma il mio algoritmo sembra essersi mischiato e ora mi escono solo canzoni che mi piace ascoltare e che ho ascoltato diverse volte ,"I don’t know why, but my algorithm seems to have gotten mixed up, and now it only shows me songs that I like and have listened to multiple times.",POST,ACTIVE,TR3_Continuation,YES,5,"Il sistema continuava a mostrarmi artisti o brani simili risultando ripetitivo, Ho trovato difficile scoprire qualcosa di veramente nuovo o diverso","Le raccomandazioni non sembravano evolvere nemmeno dopo aver cambiato ciò che ascoltavo, Mi sono sentito “intrappolatə” in un loop di contenuti già familiari",NO,2,5
164,09/12/2025 18:07:51,6582f5dfb83c230e72711bbd,YouTube Music,Ascolto passivo,In una canzone di Freddie dredd (é pop-rock)nei seguiti mi mette skillet (che é metal) per poi continuare con Beethoven e musica classica,"While listening to a Freddie Dredd song (pop-rock), the following tracks included Skillet (metal), and then it continued with Beethoven and classical music.",POST,PASSIVE,TR3_Continuation,NO,5,"Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo, Sovrapposizione di generi","Mi sono sentito “intrappolatə” in un loop di contenuti già familiari, Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo, ",NO,1,4
165,09/12/2025 20:59:09,6734c4c9540c828f442d4308,Spotify,Ascolto passivo,Consigli ripetitivi,Repetitive recommendations.,POST,PASSIVE,TR3_Continuation,NO,5,Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo,Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo,NO,3,2
166,09/12/2025 21:19:11,67235c9d9d3b60d42012c74a,Spotify,Ascolto passivo,"Ho notato come, tra le raccomandazione di Spotify, ogni tre/quattro skip mi viene riproposta la stessa canzone.","I noticed that among Spotify’s recommendations, the same song gets suggested again every three or four skips.",POST,PASSIVE,TR3_Continuation,YES,4,Il sistema continuava a mostrarmi artisti o brani simili risultando ripetitivo,Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo,NO,3,4
167,09/12/2025 22:27:03,67235c9d9d3b60d42012c74a,Spotify,Stavo cercando qualcosa di specifico,"Ho notato come la musica non-occidentale sia consigliata da Spotify, ma solo in fondo alla homepage.","I noticed that non-Western music is recommended by Spotify, but only at the bottom of the homepage.
",PRE,ACTIVE,TR1_Presentation,YES,5,"Ho notato una sovrarappresentazione di artisti maschili o generi mainstream, Ho visto pochissime artiste donne o artisti non occidentali essere consigliati",Le raccomandazioni mi sono sembrate stereotipate o influenzate da bias,NO,3,4
168,09/12/2025 22:30:17,67235c9d9d3b60d42012c74a,Spotify,Stavo cercando qualcosa di specifico,"Ho notato come, un’artista emergente che ascolto molto spesso, pur essendo una delle mie artiste piú ascoltate, non essendo legata a una grande etichetta, si trova comunque al fondo della mia homepage,dopo tutte quelle piú popolari che ascolto anche di meno.","I noticed that an emerging artist I listen to very often, despite being one of my most listened to artists, is not signed to a major label and is therefore at the bottom of my homepage, after all the more popular artists I listen to less often.",PRE,ACTIVE,TR1_Presentation,YES,5,"Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti, La piattaforma sembrava promuovere canzoni già virali o molto popolari","Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti, Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo.",NO,3,5
169,09/12/2025 23:58:36,60ddf71e95896d2595f0e1a5,Spotify,Scrollavo homepage spotify,"Ho notato che negli album di novità scelte per me si trovavano album di generi discutibili e principalmente di artisti machili, il che mi ha fatto voler ignorare il suggerimento","I noticed that the albums selected for me included albums of questionable genres and mainly by male artists, which made me want to ignore the suggestion.",PRE,PASSIVE,TR1_Presentation,NO,5,"Ho notato una sovrarappresentazione di artisti maschili o generi mainstream, Ho visto pochissime artiste donne o artisti non occidentali essere consigliati",Le raccomandazioni mi sono sembrate stereotipate o influenzate da bias,YES,2,2
170,10/12/2025 00:01:25,60ddf71e95896d2595f0e1a5,Spotify,Esploravo suggerimenti spotify,"Volendo ascoltare artisti simili a Venerus, che ha un album che mi piace molto, ho trovato la sezione “per i fan di Venerus”, ma che purtroppo conteneva playlist totalmente incoerenti con ol genere dell’artista e sopratutto selezionate perché virali. Mi ha lasciato davvero perplessa e mi fa capire di dover ignorare questo tipo di sezione di consigliati sulla base degli artisti","Wanting to listen to artists similar to Venerus, who has an album that I really like, I found the section ‘for fans of Venerus’, but unfortunately it contained playlists that were totally inconsistent with the artist's genre and, above all, selected because they were viral. It really left me perplexed and made me realise that I should ignore this type of recommended section based on artists.",PRE,ACTIVE,TR1_Presentation,NO,5,"La piattaforma sembrava promuovere canzoni già virali o molto popolari, Ho trovato difficile scoprire qualcosa di veramente nuovo o diverso, Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti","Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti, Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo.",YES,1,5
171,10/12/2025 00:04:50,60ddf71e95896d2595f0e1a5,Spotify,Ascolto passivo,La mia “discover weekly” contiene quasi interamente brani italiani nonostante non sia affatto l’unica di lingua di canzoni che ascolto. Mi sono chiesta se mai mi verranno consigliati piu spesso brani in inglese,"My ‘discover weekly’ contains almost entirely Italian songs, even though it's not the only language I listen to. I wondered if I would ever be recommended more songs in English.",PRE,PASSIVE,TR2_Collection,NO,5,Ho visto pochissime artiste donne o artisti non occidentali essere consigliati,"Le raccomandazioni mi sono sembrate stereotipate o influenzate da bias, Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo",YES,3,4
172,10/12/2025 00:30:50,60e5d3a91561c1746aa12a5e,Spotify,Stavo cercando qualcosa di specifico,"Cercavo nuovi brani nella daylist, e ho notato che la maggioranza erano maschili nonostante ci fossero tante donne che ascolto di questo genere. Comincio a essere stanca di questa cosa ","I was looking for new songs in the daylist, and I noticed that most of them were by male artists, even though there are many women I listen to in this genre. I'm starting to get tired of this. ",PRE,ACTIVE,TR2_Collection,NO,4,Ho visto pochissime artiste donne o artisti non occidentali essere consigliati,Le raccomandazioni mi sono sembrate stereotipate o influenzate da bias,YES,1,4
173,10/12/2025 00:35:10,60e5d3a91561c1746aa12a5e,TikTok,Stavo scrollando,"Tik Tok ha cominciato a suggerirmi brani dello stesso cantante. Sono tutti brani con cui ho già interagito qualche mese fa e poi ho smesso,eppure mi continua a suggerire di aggiungerli a spotify quando cerco edit o canzoni","TikTok started suggesting songs by the same singer to me. They are all songs that I interacted with a few months ago and then stopped, yet it keeps suggesting that I add them to Spotify when I search for edits or songs.",PRE,PASSIVE,TR1_Presentation,YES,3,"Ho trovato difficile scoprire qualcosa di veramente nuovo o diverso, La piattaforma sembrava promuovere canzoni già virali o molto popolari","Ho trovato lo stesso contenuto “di tendenza” su diverse piattaforme, Mi sono sentito “intrappolatə” in un loop di contenuti già familiari",NO,3,3
174,10/12/2025 00:52:53,60e5d3a91561c1746aa12a5e,TikTok,Stavo cercando qualcosa di specifico,"Cercavo canzoni nuove, dei video che mi sono usciti nelle prime due ""scrollate"" con il pollice, tre erano di attori di stranger things che cantano. Non seguo particolarmente contenuti su stranger things di solito ","I was looking for new songs, videos that came up in the first two scrolls with my thumb, three were of actors from Stranger Things singing. I don't particularly follow Stranger Things content usually. ",PRE,ACTIVE,TR1_Presentation,NO,3,"La piattaforma sembrava promuovere canzoni già virali o molto popolari, Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti","Ho trovato lo stesso contenuto “di tendenza” su diverse piattaforme, Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti",NO,1,4
175,10/12/2025 08:20:01,6646052f36c0bd14aafa0f0f,Spotify,Stavo scrollando,Stavo scrollando su Spotify per cercare una mia playlist in home. Ad un certo punto noto la sezione “Novità scelte per te” con vari suggerimenti sbagliati e di artisti che non rientrano nei miei gusti,"I was scrolling through Spotify looking for one of my playlists on the home page. At one point, I noticed the “New releases chosen for you” section with various incorrect suggestions and artists that are not to my taste.",PRE,ACTIVE,TR1_Presentation,NO,2,Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti,Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo.,NO,3,4
176,10/12/2025 08:22:13,6646052f36c0bd14aafa0f0f,Spotify,Ascolto passivo,Stavo ascoltando su Spotify una playlist di rap americano anni 90/2000. Ad un certo punto fra la riproduzione dei brani consigliati appare un brano di “Le-One” che non rientra nei miei gusti e non ha a che fare con la playlist,"I was listening on Spotify to a 90s/2000s American rap playlist. At some point, among the recommended tracks, a song by “Le-One” appeared, which isn’t to my taste and has nothing to do with the playlist.",POST,PASSIVE,TR3_Continuation,NO,2,La piattaforma sembrava promuovere canzoni già virali o molto popolari,"Ho trovato lo stesso contenuto “di tendenza” su diverse piattaforme, Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo.",NO,3,4
177,10/12/2025 08:24:17,6646052f36c0bd14aafa0f0f,Spotify,Stavo scrollando,Stavo ascoltando una playlist di indie italiano su Spotify. Ad un certo punto fra la riproduzione dei brani consigliati ho un brano di “Niky Savage” che non ascolto e non ha a che fare con la playlist,"I was listening to an Italian indie playlist on Spotify. At some point, among the recommended tracks, a song by “Niky Savage” appeared, which I don’t listen to and has nothing to do with the playlist.",POST,PASSIVE,TR3_Continuation,NO,2,Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti,"Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti, Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo.",NO,3,4
178,10/12/2025 13:04:50,5e68bd3b003be1000c6c4d25,Spotify,Ascolto passivo,Stavo ascoltando la mia musica in smart shuffle e spotify mi ha proposto ritmo dei black eyed peas e j balvin,"I was listening to my music on smart shuffle, and Spotify suggested “Ritmo” by Black Eyed Peas and J Balvin.",POST,PASSIVE,TR3_Continuation,NO,1,"La piattaforma sembrava promuovere canzoni già virali o molto popolari, Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti, Ho trovato difficile scoprire qualcosa di veramente nuovo o diverso",Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo.,NO,3,5
179,10/12/2025 16:48:42,601705a0246e51313e8ed38e,Spotify,Volevo vedere se avrei notato un evento problematico simile ai precedenti nella radio dell'ultimo brano che ho ascoltato.,"Ho visto che, su dodici canzoni di una radio di un brano, molte sono di artisti già presenti nelle prime dodici.","I noticed that, out of twelve songs in a track’s radio, many are by artists already featured in the first twelve.",POST,ACTIVE,TR2_Collection,NO,2,"Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti, Il sistema continuava a mostrarmi artisti o brani simili risultando ripetitivo, Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo",Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo,NO,3,5
180,10/12/2025 17:12:31,601705a0246e51313e8ed38e,YouTube Music,"Ero curioso di vedere le raccomandazioni di un servizio in cui non sono abbonato, non uso abitualmente ma che comunque ha abbastanza dati sui miei gusti.","Ho notato, nei brani suggeriti a partire dalla canzone in ascolto, canzoni molto popolari e/o che non avessero molto a che fare con la canzone di partenza.","I noticed that, among the tracks suggested based on the song I was listening to, there were very popular songs and/or tracks that didn’t have much to do with the original song.",POST,ACTIVE,TR3_Continuation,NO,4,"Ho percepito che artisti commerciali o di grandi etichette erano favoriti rispetto agli indipendenti, La piattaforma sembrava promuovere canzoni già virali o molto popolari","Le raccomandazioni mi sono sembrate stereotipate o influenzate da bias, Mi sono sentito “intrappolatə” in un loop di contenuti già familiari, Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo., Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti",NO,2,4
181,10/12/2025 19:39:19,67235c9d9d3b60d42012c74a,Spotify,Stavo cercando qualcosa di specifico,"Ho notato che nella playlist Release Radar di Spotify, cioé di nuove uscite, si trovano all’inizo i cantanti piú famosi e scendendo quelli sempre meno popolari","I noticed that in Spotify's Release Radar playlist, i.e. new releases, the most famous singers are at the top and the less popular ones are further down.",PRE,ACTIVE,TR2_Collection,NO,5,"Non ne sono sicurə ma ha catturato la mia attenzione per qualche motivo, Ho notato una sovrarappresentazione di artisti maschili o generi mainstream",Sembrava che la raccomandazione fosse pensata per promuovere qualcosa piuttosto che adattarsi ai miei gusti,NO,3,5
182,10/12/2025 20:50:32,6734c4c9540c828f442d4308,Spotify,Stavo scrollando,"Nella pagina principale, nei consigliati, canzoni sentite mille volte perfino alla radio e famose da Sanremo. In più non fa parte del genere che ascolto abitualmente ","On the main page, in the recommendations section, there are songs that have been played a thousand times on the radio and are famous from Sanremo. What's more, it's not the kind of music I usually listen to. ",PRE,PASSIVE,TR2_Collection,NO,3,La piattaforma sembrava promuovere canzoni già virali o molto popolari,"Il sistema sembrava ignorare scene musicali diverse o di nicchia a cui tengo., Ho trovato lo stesso contenuto “di tendenza” su diverse piattaforme, Mi sono sentito “intrappolatə” in un loop di contenuti già familiari",NO,2,4
